GRAND_ID,AREA_SKM,POLY_SRC,lon,lat,CRS,COMID
1,2.1,SWBD,-153.0200815,57.637070370000004,WGS84,NA
3,4.4,SWBD,-135.1635155,57.07340831,WGS84,NA
4,3.9,SWBD,-135.0657225,56.98023918,WGS84,NA
5,5.3,SWBD,-133.7754638,58.18657869,WGS84,NA
8,5.1,SWBD,-131.2868517,55.61636862,WGS84,NA
10,0.8,SWBD,-131.5325121,55.37733748,WGS84,NA
11,2.1,SWBD,-131.6263662,55.38143924,WGS84,NA
40,18.6,SWBD,-122.3357203,48.72412339,WGS84,24534422
41,35,SWBD,-121.0490668,48.85301928,WGS84,24256221
42,2.6,SWBD,-121.1084852,48.70765753,WGS84,24255209
43,17.6,SWBD,-121.6409764,48.70902193,WGS84,24255979
44,7.1,SWBD,-121.7237351,48.58536222,WGS84,24255887
47,5.7,SWBD,-121.6424598,47.97366046,WGS84,23963715
48,1.6,SWBD,-121.8447789,47.95920883,WGS84,23963765
49,127.7,SWBD,-120.3543525,48.03666927,WGS84,23073789
50,4,SWBD,-121.6575527,47.70121495,WGS84,23970767
51,12.9,SWBD,-123.2506958,47.46818873,WGS84,24285522
52,6.8,McGill,-121.6977277,47.39027063,WGS84,24537984
53,2.7,SWBD,-122.1242514,47.41983583,WGS84,23977828
54,3,SWBD,-123.5875,47.40360406,WGS84,23856925
55,9.2,SWBD,-121.3687348,47.34969927,WGS84,24126175
56,1.6,SWBD,-121.7685473,47.27367533,WGS84,23977694
57,16.9,SWBD,-121.2283213,47.31605101,WGS84,24129735
58,16.7,SWBD,-121.1023054,47.28750438,WGS84,24129787
59,7.8,SWBD,-122.1663757,47.22199062,WGS84,23981259
60,4.8,SWBD,-121.3273538,46.85043566,WGS84,24423035
61,10,SWBD,-122.2661782,46.77893475,WGS84,24282064
62,1.9,SWBD,-122.6894019,46.78619932,WGS84,23850757
63,8.2,SWBD,-121.1744928,46.63944156,WGS84,24423313
64,38.4,SWBD,-122.2985417,46.49056376,WGS84,24250288
65,7.4,SWBD,-122.5495879,46.53506053,WGS84,24248954
66,1.1,SWBD,-122.0932825,46.4764315,WGS84,23743618
67,1.8,SWBD,-122.5420895,46.35076658,WGS84,24248676
68,16.7,SWBD,-122.1153898,46.05594286,WGS84,24241961
69,0.2,SWBD,-123.366088,46.03579566,WGS84,23872967
70,13.6,SWBD,-122.3124204,46.01136827,WGS84,24241911
71,1.3,SWBD,-122.0648423,45.4859485,WGS84,23736031
72,4,SWBD,-123.2189325,45.48413327,WGS84,23805110
73,1.7,SWBD,-121.8305771,45.45484313,WGS84,23737773
74,1.2,SWBD,-122.1356929,45.45064924,WGS84,23736019
75,1.3,SWBD,-123.3837609,45.44057528,WGS84,23875901
76,1.3,SWBD,-122.6947685,45.40981292,WGS84,23815530
77,0.9,SWBD,-122.2623009,45.23614381,WGS84,23809100
78,1.9,SWBD,-121.7082022,45.18064013,WGS84,23720743
79,5.5,SWBD,-121.7856439,45.12109475,WGS84,23809476
80,8.5,SWBD,-122.1979729,44.70681377,WGS84,23780571
81,1.6,SWBD,-121.2527891,44.66173749,WGS84,23719735
82,15.2,SWBD,-121.326685,44.57657185,WGS84,23700993
83,11.1,SWBD,-122.4845627,44.47685025,WGS84,23785941
84,1,SWBD,-121.7410468,44.42152941,WGS84,23700241
85,3.2,SWBD,-122.6480269,44.41517216,WGS84,23785773
86,0.6,SWBD,-122.0460895,44.31701928,WGS84,23773391
87,3,SWBD,-120.6942256,44.30408926,WGS84,23713986
88,2.4,SWBD,-122.2889858,44.1817789,WGS84,23773425
89,2.8,SWBD,-122.2322499,44.10593891,WGS84,23773015
90,26.7,SWBD,-123.2957306,44.08827664,WGS84,23763153
91,8.5,SWBD,-120.7258976,44.12238907,WGS84,24515590
92,3.3,SWBD,-122.7312525,43.94960448,WGS84,23752606
93,3.4,SWBD,-122.7891106,43.91467907,WGS84,23751844
94,11.5,SWBD,-122.6867298,43.8753954,WGS84,23751856
95,12,SWBD,-124.089797,43.8758479,WGS84,23893345
96,6.4,SWBD,-124.1174554,43.80067416,WGS84,23893313
97,4.2,SWBD,-122.9318792,43.77675045,WGS84,23759592
98,18.3,SWBD,-121.7994861,43.78684741,WGS84,23700615
99,2.5,SWBD,-123.0637677,43.70619211,WGS84,23759316
100,7.4,SWBD,-122.4247114,43.67750457,WGS84,23751966
101,37.8,SWBD,-121.7312992,43.67845238,WGS84,23700505
102,15.1,SWBD,-121.9902346,43.47752989,WGS84,23706312
103,1.4,SWBD,-122.1845118,43.31203387,WGS84,23894462
104,0.8,SWBD,-123.5647647,43.04605538,WGS84,23901001
105,8.1,SWBD,-121.0861636,42.94157766,WGS84,24026366
106,1.5,SWBD,-123.1656525,42.84469974,WGS84,23901305
107,11.3,SWBD,-122.6453765,42.68455433,WGS84,23923442
108,2.7,SWBD,-122.2552742,42.46723186,WGS84,24092388
109,1.8,SWBD,-120.5143968,42.2562664,WGS84,7917545
110,276.6,SWBD,-121.9277335,42.41250796,WGS84,24091920
111,6.4,SWBD,-122.3975787,42.22696987,WGS84,359347
112,13.2,SWBD,-121.1026366,42.19803233,WGS84,2553673
113,3,SWBD,-122.4538495,42.18635294,WGS84,359303
114,2.2,SWBD,-122.6082967,42.14907734,WGS84,23930924
115,13.7,SWBD,-120.6628116,42.16602347,WGS84,7917585
116,2.2,SWBD,-123.1336181,42.03855377,WGS84,23936061
117,3.7,SWBD,-122.304895,41.97986441,WGS84,362893
118,3.7,SWBD,-122.420733,41.95969813,WGS84,362871
120,17.3,SWBD,-120.6520196,41.60267653,WGS84,7924561
121,5.5,SWBD,-122.3946886,41.51785593,WGS84,948010067
122,1.5,SWBD,-122.3404543,41.28297319,WGS84,7965333
123,3,SWBD,-120.4007056,41.2015523,WGS84,7932391
124,1.7,SWBD,-122.0792582,41.14913281,WGS84,7961217
125,10.1,SWBD,-120.3979883,41.09012519,WGS84,7932449
126,1.3,SWBD,-121.9817503,41.04939736,WGS84,7948950
127,2.9,SWBD,-121.6517763,41.02743102,WGS84,7948994
128,2.1,SWBD,-120.1431165,40.97991614,WGS84,20311501
129,0.7,SWBD,-121.9760615,40.85348315,WGS84,7952810
130,1.5,SWBD,-120.7919157,40.84292519,WGS84,20311543
131,56.3,SWBD,-122.7262821,40.9045182,WGS84,8246492
132,102.4,SWBD,-122.3109478,40.78407135,WGS84,7963509
133,11.1,SWBD,-122.5560884,40.62416624,WGS84,2782735
134,6.8,SWBD,-120.95366,40.46886054,WGS84,20296851
135,4.3,SWBD,-123.4007749,40.33504119,WGS84,8321261
136,18.7,SWBD,-120.9634155,40.27141316,WGS84,2774826
137,3,SWBD,-120.5922914,40.1827255,WGS84,8027938
138,102.9,SWBD,-121.1498998,40.24828538,WGS84,2773702
139,6.1,SWBD,-121.1711591,40.14210831,WGS84,2773744
140,6.9,SWBD,-121.1855058,39.88944484,WGS84,2776580
141,5.3,SWBD,-120.1964834,39.91385854,WGS84,8041975
142,17.8,SWBD,-120.5121729,39.91420682,WGS84,8041941
143,0.7,SWBD,-121.5803183,39.85790697,WGS84,2770688
144,10.3,SWBD,-122.3627754,39.79399033,WGS84,7992993
145,5.9,SWBD,-120.9886748,39.72912269,WGS84,8042009
146,4.1,SWBD,-122.5263249,39.56151153,WGS84,7993221
147,2.2,SWBD,-121.107276,39.59402685,WGS84,8038153
148,45.6,SWBD,-121.4453441,39.58608847,WGS84,2776716
149,2.1,SWBD,-121.6096319,39.52297755,WGS84,7968115
150,3.8,SWBD,-120.545517,39.49579071,WGS84,8064607
151,12.9,SWBD,-120.1362414,39.47790198,WGS84,8934434
152,12.5,SWBD,-121.6699185,39.47503764,WGS84,7978075
153,2.7,SWBD,-120.3092804,39.442132,WGS84,8934428
154,2.9,SWBD,-120.63721,39.45224068,WGS84,8064617
155,1.3,SWBD,-120.534169,39.41638263,WGS84,8064653
156,7.4,SWBD,-122.9469057,39.42347231,WGS84,24681161
157,2,SWBD,-120.0969499,39.40261095,WGS84,8934462
158,14.5,SWBD,-121.1321799,39.43970904,WGS84,8062415
159,2,SWBD,-120.4778896,39.3887727,WGS84,8064689
160,1.3,SWBD,-120.1526663,39.38044904,WGS84,8934490
161,6.1,SWBD,-122.5051053,39.34508606,WGS84,7996321
162,1.9,SWBD,-120.6311103,39.33482733,WGS84,8064721
163,0.2,SWBD,-120.113594,39.32150483,WGS84,8934512
164,3.4,SWBD,-121.3163859,39.3377925,WGS84,8062463
165,3.2,SWBD,-120.2654893,39.32270604,WGS84,8934506
166,1,SWBD,-120.5832421,39.29854637,WGS84,14993659
167,2.5,SWBD,-120.9176637,39.27698391,WGS84,8064707
168,2.8,SWBD,-121.2498432,39.27025281,WGS84,8062525
169,6.7,SWBD,-123.1735482,39.21532324,WGS84,8269139
170,495.6,SWBD,-120.0335515,39.09591142,WGS84,8942095
171,2.4,SWBD,-120.942302,39.15110351,WGS84,15014939
172,4.8,SWBD,-120.4425895,39.11316391,WGS84,14993677
173,14,SWBD,-122.5401584,39.12299773,WGS84,8007769
174,3.1,SWBD,-120.3977564,39.07552625,WGS84,14993703
175,6.6,SWBD,-121.295665,39.04776965,WGS84,15013993
176,4.7,SWBD,-120.3117914,38.99579623,WGS84,14993719
177,1.3,SWBD,-120.5916227,38.89899249,WGS84,14997987
178,8,SWBD,-120.4087461,38.87095156,WGS84,14983580
179,2.6,SWBD,-120.3435659,38.8247042,WGS84,14983642
180,8.8,SWBD,-123.0535043,38.73315911,WGS84,8276449
181,2.4,SWBD,-120.5555671,38.72329948,WGS84,20196370
182,33.7,SWBD,-121.1245494,38.73924134,WGS84,14996705
183,2.4,SWBD,-120.0455664,38.69868976,WGS84,14983694
184,2.1,SWBD,-120.241603,38.54368026,WGS84,17053574
185,66.3,SWBD,-122.2253263,38.58642622,WGS84,8016061
186,1.6,SWBD,-120.1924414,38.4980499,WGS84,17058266
187,2.8,SWBD,-122.3722942,38.48950122,WGS84,1670369
188,1.2,SWBD,-122.128467,38.36386738,WGS84,2785421
189,1.1,SWBD,-120.8785222,38.30746032,WGS84,17058296
190,8.2,SWBD,-120.8371795,38.26794675,WGS84,17058366
191,28.1,SWBD,-120.9669952,38.22422893,WGS84,3960249
192,1.8,SWBD,-120.0630054,38.21283122,WGS84,345043
193,14.8,SWBD,-120.7868585,38.16083015,WGS84,17068294
194,0.7,SWBD,-122.775306,38.1484811,WGS84,5329847
195,3.2,SWBD,-122.7389839,38.08330125,WGS84,5329857
196,4.5,SWBD,-120.7529152,38.03463766,WGS84,2818894
197,0.3,SWBD,-122.7009076,37.9916427,WGS84,5330739
198,43.2,SWBD,-120.509181,37.99147243,WGS84,349803
199,0.4,SWBD,-120.4463835,37.94741986,WGS84,17078055
200,2.1,SWBD,-122.2451503,37.92947286,WGS84,1671841
201,0.7,McGill,-122.6282901,37.94829997,WGS84,948050164
202,2,SWBD,-122.1993851,37.92355389,WGS84,1671843
203,7,SWBD,-120.9165874,37.90638962,WGS84,2825782
204,3.2,SWBD,-120.5876989,37.89479712,WGS84,349887
205,5.5,SWBD,-120.8618827,37.85261991,WGS84,2826152
206,9.4,SWBD,-121.5754834,37.83916494,WGS84,1894476
207,5.3,SWBD,-121.7377817,37.82010343,WGS84,1894438
208,1.4,SWBD,-122.1102625,37.77628473,WGS84,948050148
209,0.8,SWBD,-122.1099679,37.7271563,WGS84,2805075
211,6.2,SWBD,-120.663124,37.66985427,WGS84,2826236
212,7.9,SWBD,-120.5723929,37.6099883,WGS84,2826394
213,2.5,SWBD,-121.7219898,37.59913247,WGS84,2808649
214,19.3,SWBD,-120.2515658,37.63174649,WGS84,21608549
215,1.6,SWBD,-122.4258856,37.59573986,WGS84,24571710
216,2.8,SWBD,-121.8288214,37.57975511,WGS84,2808651
217,3.7,SWBD,-122.3518581,37.51173882,WGS84,948050066
218,0.7,SWBD,-120.2976963,37.5204421,WGS84,21608729
219,5.2,SWBD,-121.8186133,37.47112107,WGS84,2811101
221,1.1,SWBD,-121.7798265,37.18263285,WGS84,17695927
222,3.9,SWBD,-121.6208409,37.17196289,WGS84,17695821
223,1.8,SWBD,-121.5392917,37.09659897,WGS84,17695829
224,0.4,SWBD,-122.0662286,37.11186402,WGS84,17682712
225,8.7,SWBD,-121.049146,37.08047548,WGS84,19770077
226,48.8,SWBD,-121.1204483,37.0580265,WGS84,16596591
227,0.9,SWBD,-121.7004679,37.07349032,WGS84,948060246
228,1.5,SWBD,-120.9445339,36.98507574,WGS84,16610547
229,1.7,SWBD,-120.8256111,36.38630269,WGS84,17673667
230,18.4,SWBD,-120.9642301,35.84288241,WGS84,8212917
231,15.9,SWBD,-120.9442969,35.7433568,WGS84,8212939
232,2,SWBD,-120.8743919,35.45555592,WGS84,8193833
233,1.8,SWBD,-120.4788254,35.32885351,WGS84,8214375
234,2.4,SWBD,-120.4769826,35.19664177,WGS84,8193713
289,2,McGill,-117.5946492,49.00042377,WGS84,23031644
290,0.9,SWBD,-117.3470249,48.97954676,WGS84,22994711
291,22.5,SWBD,-119.4370266,48.97763368,WGS84,23065359
292,3.9,SWBD,-113.570015,48.8179893,WGS84,9306654
293,11.3,SWBD,-109.9826157,48.64767755,WGS84,24584985
294,1.4,SWBD,-119.7509669,48.54492799,WGS84,23065221
295,14,SWBD,-107.55988,48.50039548,WGS84,12328481
296,2.9,SWBD,-113.2949907,48.50242947,WGS84,12535500
297,97.9,SWBD,-115.2423232,48.72413979,WGS84,22878497
298,2.7,SWBD,-112.7101549,48.35034553,WGS84,12539968
299,75.3,SWBD,-113.8005709,48.20270588,WGS84,22966888
300,65.2,SWBD,-111.2603057,48.34791065,WGS84,12643991
301,17.9,SWBD,-112.2639452,48.28648212,WGS84,12641877
302,7,SWBD,-118.3843329,48.27419161,WGS84,23034256
303,0.5,SWBD,-117.2940144,48.22412132,WGS84,22996943
304,11,SWBD,-114.6097561,48.20377065,WGS84,24338892
305,360.3,SWBD,-116.4372863,48.15663988,WGS84,24116177
306,0.9,SWBD,-112.8806146,48.15481069,WGS84,12540012
307,814.2,SWBD,-106.8013123,47.77124333,WGS84,12356443
308,11.8,SWBD,-112.4344447,47.94565648,WGS84,12744933
309,23.1,SWBD,-115.6760528,47.89354595,WGS84,22978550
310,269.2,SWBD,-118.3635999,48.14612271,WGS84,23033700
311,106.6,SWBD,-119.1913273,47.80646649,WGS84,23095922
312,1.6,SWBD,-114.7369031,47.94117963,WGS84,24356949
313,18.8,SWBD,-117.7055193,47.83773446,WGS84,23021770
314,4.5,SWBD,-117.1004832,47.77706334,WGS84,23015056
315,125.5,SWBD,-116.7964527,47.5322972,WGS84,24379111
316,486.6,SWBD,-114.1333031,47.88638607,WGS84,24338670
317,6,SWBD,-112.471224,47.68226359,WGS84,12395098
318,3.1,SWBD,-114.1536385,47.63640866,WGS84,24356529
319,3.9,SWBD,-112.7976646,47.60615501,WGS84,12395594
320,5.5,SWBD,-112.4487532,47.55746746,WGS84,12395644
321,0.9,SWBD,-114.216983,47.50406022,WGS84,24356419
322,2.1,SWBD,-112.5354406,47.47856917,WGS84,12401730
323,3.5,SWBD,-119.2536914,47.47580358,WGS84,23096846
324,4.2,SWBD,-114.118895,47.44232642,WGS84,24359325
325,0.5,SWBD,-113.9235494,47.26155672,WGS84,24356239
326,3.6,SWBD,-108.5497364,47.12001851,WGS84,12730765
327,23.3,SWBD,-119.3399814,47.13354113,WGS84,24406181
328,19.1,SWBD,-111.9578243,46.91848764,WGS84,3024728
329,60.7,SWBD,-119.3447104,47.01246456,WGS84,947020401
330,1.3,SWBD,-108.2501577,46.94054943,WGS84,12599323
331,1.3,SWBD,-112.7947268,46.79475089,WGS84,22912404
332,11.8,SWBD,-111.8338831,46.70100513,WGS84,3023074
333,1.4,SWBD,-119.0327071,46.70795194,WGS84,24416552
334,7.7,SWBD,-111.9318686,46.69622997,WGS84,3024920
335,0.3,SWBD,-119.0237758,46.67864093,WGS84,24416560
336,0.8,SWBD,-110.9261908,46.64050909,WGS84,12421531
337,0.7,SWBD,-110.7386842,46.62422577,WGS84,12422107
338,52,SWBD,-116.130579,46.65169936,WGS84,23630748
339,3.1,SWBD,-110.2783064,46.44294844,WGS84,12619330
340,6.9,SWBD,-109.4247325,46.34355374,WGS84,24675858
341,10.3,SWBD,-113.2919996,46.18522647,WGS84,24310411
342,0.9,SWBD,-113.2299778,46.16646374,WGS84,24297020
343,1.9,SWBD,-112.7805472,46.15243842,WGS84,24293886
344,1.2,SWBD,-113.3745137,46.11860927,WGS84,24310157
345,3.1,SWBD,-114.2608092,46.0545689,WGS84,24320048
346,3.4,SWBD,-119.1546197,45.86234387,WGS84,23648768
347,1.4,SWBD,-114.2915991,45.70344292,WGS84,24320370
348,1.3,SWBD,-111.7036607,45.69582927,WGS84,4320016
349,3.7,SWBD,-119.8128742,45.6840269,WGS84,24233486
350,2.5,SWBD,-118.7859562,45.59297186,WGS84,23648274
351,2.5,SWBD,-109.2212697,45.44431354,WGS84,4265566
352,13.5,SWBD,-111.6808952,45.43203735,WGS84,3056186
353,0.4,SWBD,-119.5381424,45.34413167,WGS84,23659590
354,6.2,SWBD,-117.2093663,45.30974081,WGS84,23437443
355,11,SWBD,-108.0448922,45.25579808,WGS84,12808078
356,2.8,SWBD,-112.1255996,45.22189832,WGS84,241454
357,1.1,SWBD,-109.7813968,45.22278114,WGS84,7186928
358,2.5,SWBD,-107.6070949,45.15801281,WGS84,12771363
359,8.5,SWBD,-106.7911132,45.08971002,WGS84,5334895
360,0.6,SWBD,-118.0245194,45.05669836,WGS84,24208057
361,2.7,SWBD,-117.7977508,45.0250725,WGS84,24208615
362,18,SWBD,-112.8723621,44.96970553,WGS84,4170598
363,4.5,SWBD,-116.8533417,44.91186904,WGS84,24192786
364,48.1,SWBD,-111.2340601,44.78163988,WGS84,3060130
365,43.6,SWBD,-117.0949327,44.64374001,WGS84,24192874
366,2.3,SWBD,-111.3950957,44.84665173,WGS84,3059998
367,5.3,SWBD,-118.042711,44.67985037,WGS84,24208381
368,14.3,SWBD,-112.2754079,44.6325599,WGS84,4170662
369,1.1,SWBD,-107.2143967,44.56292485,WGS84,5337035
370,94.8,SWBD,-116.0970125,44.59374008,WGS84,24177119
371,12.7,SWBD,-106.7518592,44.47851733,WGS84,5378706
372,3.3,SWBD,-118.1998294,44.50687152,WGS84,24200229
373,25.7,SWBD,-109.233097,44.48106199,WGS84,12795817
374,29.1,SWBD,-111.5083302,44.40657596,WGS84,947040103
375,0.6,SWBD,-116.9010116,44.39710793,WGS84,24184746
376,2.7,SWBD,-117.6983607,44.36471805,WGS84,24154570
377,10.8,SWBD,-115.6629979,44.30913187,WGS84,24160149
378,1.1,SWBD,-110.8074476,44.12715984,WGS84,23143773
379,3.5,SWBD,-108.987771,44.08585491,WGS84,12817335
380,1.4,SWBD,-111.485916,44.09812832,WGS84,24459614
381,4.2,SWBD,-109.0628766,44.04973335,WGS84,12813663
382,2.4,SWBD,-117.4154088,44.02712436,WGS84,24150403
383,5.8,SWBD,-118.1549418,43.92931276,WGS84,23412941
384,106.1,SWBD,-110.6732646,43.89880166,WGS84,23123497
385,0.7,SWBD,-108.8334605,43.66370769,WGS84,12845304
386,40.5,SWBD,-117.3311711,43.4818375,WGS84,24542789
387,8.8,SWBD,-115.8491438,43.60028309,WGS84,23386211
388,12.9,SWBD,-118.235749,43.6154043,WGS84,23413309
389,27.8,SWBD,-116.6765098,43.55674549,WGS84,947050161
390,4,SWBD,-111.739965,43.52817586,WGS84,23148394
391,5.7,SWBD,-116.0042527,43.55679788,WGS84,23382129
392,1.8,SWBD,-114.0370895,43.44199396,WGS84,23267040
393,74.4,SWBD,-108.1839156,43.31872225,WGS84,12871249
394,15.9,SWBD,-115.3482032,43.41250866,WGS84,23389293
395,3.4,SWBD,-115.3812655,43.33738481,WGS84,23386397
396,59.6,SWBD,-111.1116657,43.23826804,WGS84,24439078
397,12.5,SWBD,-114.3796786,43.2853572,WGS84,947040095
398,10.9,SWBD,-109.106455,43.19210669,WGS84,12901142
399,3,SWBD,-108.7732968,43.20721649,WGS84,12870523
400,5,SWBD,-109.9446612,43.09654872,WGS84,18325230
401,1.5,SWBD,-106.7073321,43.01947889,WGS84,22102029
402,66.7,SWBD,-111.6084933,42.91406477,WGS84,24479219
403,7,SWBD,-109.8724254,43.00341481,WGS84,24708496
404,1.8,SWBD,-108.8296565,42.95430339,WGS84,12890839
405,25.1,SWBD,-115.8872117,42.94820579,WGS84,23276696
406,1.4,SWBD,-117.228371,42.89999491,WGS84,23360175
407,19.6,SWBD,-109.8038763,42.95285537,WGS84,18331882
408,2.6,SWBD,-114.9310867,42.79578746,WGS84,24490790
409,6.8,SWBD,-109.6642962,42.8462161,WGS84,18332136
410,2,SWBD,-109.0234576,42.78196872,WGS84,12881858
411,199.3,SWBD,-112.7430597,42.92626421,WGS84,24558047
412,1.4,SWBD,-105.6110704,42.70619256,WGS84,22108699
413,30.5,SWBD,-113.3916457,42.66911206,WGS84,23162809
414,4.1,SWBD,-111.6531631,42.65064129,WGS84,4469005
415,8.1,SWBD,-106.7477296,42.53036194,WGS84,22107811
416,75.1,SWBD,-106.9255781,42.42189483,WGS84,15976282
417,28.7,SWBD,-119.8522286,42.40242336,WGS84,24043063
418,1.4,SWBD,-111.7302074,42.29094426,WGS84,4561018
419,6.7,SWBD,-109.4330577,42.26976626,WGS84,18303132
420,3.1,SWBD,-109.3672201,42.22598931,WGS84,18303156
421,57.2,SWBD,-106.843604,42.04573737,WGS84,15976436
422,1,SWBD,-119.8187743,42.12593383,WGS84,24043435
423,31.3,SWBD,-110.1239681,42.08053014,WGS84,18355209
424,1.4,SWBD,-105.0365123,41.99891165,WGS84,17482561
425,4.7,SWBD,-110.6632978,41.98651793,WGS84,3194448
426,13.1,SWBD,-105.7136144,41.87741971,WGS84,17485305
427,10,SWBD,-111.9601923,41.79477395,WGS84,4564522
428,22.6,SWBD,-105.6077109,41.85337156,WGS84,17485383
429,1.4,SWBD,-109.8698115,41.73883363,WGS84,NA
430,10,SWBD,-115.8065171,41.66511186,WGS84,23320160
431,1.5,SWBD,-111.8593287,41.61952189,WGS84,666226
432,0.5,SWBD,-111.7374284,41.51882983,WGS84,666230
433,8.7,SWBD,-111.0168199,41.47417891,WGS84,7884392
434,2.3,SWBD,-105.8945294,41.47247302,WGS84,940180075
435,0.9,SWBD,-115.8993438,41.40196408,WGS84,10762201
436,3.1,SWBD,-117.1766716,41.41339796,WGS84,11139144
437,39.4,SWBD,-112.0891917,41.37810761,WGS84,10272620
438,9.7,SWBD,-111.8001765,41.26816109,WGS84,10275986
439,7.8,SWBD,-105.9276072,41.24290245,WGS84,17496009
440,0.6,SWBD,-117.2227083,41.2382589,WGS84,11199040
441,2.7,SWBD,-106.2562441,41.20652898,WGS84,15985399
442,1.1,SWBD,-111.388631,41.19282012,WGS84,10090800
443,1.8,SWBD,-110.8229433,41.15155024,WGS84,7885926
444,2,SWBD,-106.8753822,41.03294267,WGS84,15985481
445,1.5,SWBD,-110.582626,41.01458786,WGS84,3197116
446,2.1,McGill,-116.3581501,41.00444792,WGS84,11200438
447,0.5,SWBD,-116.3445036,40.98486718,WGS84,11205386
448,0.7,SWBD,-110.3909473,40.98173203,WGS84,3199106
449,4.8,SWBD,-111.4104108,40.94772684,WGS84,10093140
450,2.1,SWBD,-111.5900913,40.9088817,WGS84,10277322
452,0.7,SWBD,-109.8664103,40.90749603,WGS84,10039192
453,0.5,SWBD,-112.7066835,40.91016929,WGS84,946020031
454,1.9,SWBD,-105.028881,40.85454526,WGS84,2898315
455,4,SWBD,-106.9644491,40.79618268,WGS84,1354438
456,3.5,SWBD,-111.3958902,40.77233531,WGS84,10093180
457,0.7,SWBD,-111.6949307,40.77290987,WGS84,10389394
458,0.6,SWBD,-111.1033102,40.75668404,WGS84,10093200
459,1.2,SWBD,-116.1992999,40.7532436,WGS84,10782608
460,1.8,SWBD,-105.0818674,40.70191605,WGS84,2900879
461,6.3,SWBD,-115.76205589999999,40.67104638,WGS84,10751217
462,1.5,SWBD,-105.0373929,40.68139837,WGS84,2900119
463,1.2,SWBD,-105.0502263,40.66039462,WGS84,2900119
464,7.4,SWBD,-118.2778547,40.65213894,WGS84,11153143
465,1.9,SWBD,-105.0794398,40.62741385,WGS84,2899859
466,1,SWBD,-105.8529932,40.60448517,WGS84,2900899
467,10.6,SWBD,-111.4095727,40.6186786,WGS84,10374260
468,6.4,SWBD,-105.1590967,40.55784099,WGS84,2900943
