GRAND_ID,AREA_SKM,POLY_SRC,lon,lat,CRS,COMID
1787,4.1,SWBD,-85.57556116,35.80144286,WGS84,18432931
1788,99.8,SWBD,-84.16214088,35.7175133,WGS84,22132779
1790,3.8,SWBD,-81.10841756,35.77772359,WGS84,9754016
1791,24.5,SWBD,-81.89317321,35.75107504,WGS84,9752880
1792,0.1,SWBD,-87.11497599,35.70263899,WGS84,25814893
1793,0.9,SWBD,-83.03468316,35.68309413,WGS84,22152013
1794,3.2,SWBD,-88.42127437,35.6823918,WGS84,19544768
1795,1.3,SWBD,-82.33852283,35.66754602,WGS84,22162024
1796,37,SWBD,-79.03261399,35.72447485,WGS84,8898028
1797,120.5,SWBD,-84.67343921,35.75730866,WGS84,22134331
1798,39.4,SWBD,-80.28606208,35.65498632,WGS84,9223755
1799,1.6,SWBD,-83.96023726,35.48899232,WGS84,19721367
1800,10.6,SWBD,-86.20605382,35.45792875,WGS84,19534830
1801,24.9,SWBD,-83.65187341,35.43299618,WGS84,19736643
1802,1.8,SWBD,-83.89181449,35.45719929,WGS84,19721391
1803,4.3,SWBD,-80.70842584,35.45391896,WGS84,9202163
1805,2.8,SWBD,-82.19884636,35.43629808,WGS84,12037819
1806,22.1,SWBD,-80.10654657,35.45663192,WGS84,9224691
1808,1,SWBD,-76.79738268,35.35280641,WGS84,1970695
1809,7.1,SWBD,-80.95372838,35.35447521,WGS84,9755528
1810,13.6,SWBD,-86.06252174,35.31208756,WGS84,19608287
1811,4.8,SWBD,-81.45527397,35.29688448,WGS84,12035489
1812,1.3,SWBD,-83.056314510000007,35.23611524,WGS84,19730740
1813,3.1,SWBD,-79.59631959,35.24593924,WGS84,9125224
1814,19.2,SWBD,-80.08321351,35.27639011,WGS84,9211952
1815,4.9,SWBD,-83.66080154,35.17685765,WGS84,19736833
1816,5,SWBD,-83.14567684,35.17273011,WGS84,19730770
1817,3.4,SWBD,-84.2458001,35.16240169,WGS84,19678295
1818,12.4,SWBD,-84.13727163,35.12384302,WGS84,19678407
1819,3.9,SWBD,-82.39648398,35.15143006,WGS84,9866134
1820,1.9,SWBD,-82.94305037,35.13102603,WGS84,11748043
1821,5.6,SWBD,-82.06067772,35.10902272,WGS84,12037907
1822,111,SWBD,-85.03769242,35.30805575,WGS84,19695241
1823,6.1,SWBD,-84.61299398,35.09658792,WGS84,19667987
1824,155.7,SWBD,-88.044108,34.88922498,WGS84,25314069
1825,1.8,SWBD,-82.68454839,35.06330718,WGS84,9866162
1826,2.8,SWBD,-81.88462129,35.08032956,WGS84,12035703
1827,36.1,SWBD,-81.0414471,35.10969049,WGS84,9756942
1828,21.5,SWBD,-83.77536461,34.99078409,WGS84,19680001
1829,39.1,SWBD,-85.46699773,35.0498742,WGS84,19695945
1830,3,SWBD,-82.30905946,35.01157851,WGS84,9698321
1831,8.8,SWBD,-79.89280062,35.01785926,WGS84,9211360
1832,29.2,SWBD,-82.93904087,34.99225426,WGS84,11749803
1833,7.2,SWBD,-84.0763285,34.93229404,WGS84,19680569
1834,9.4,SWBD,-84.2667041,34.85361217,WGS84,19669395
1836,58.5,SWBD,-82.92012552,34.80323407,WGS84,11749985
1837,9,SWBD,-83.5533489,34.8310571,WGS84,6269348
1838,2.1,SWBD,-83.43947574,34.76379087,WGS84,6269416
1839,1.7,SWBD,-83.35315334,34.7271162,WGS84,6269458
1840,1,SWBD,-83.34501988,34.69381647,WGS84,6269476
1841,9.9,SWBD,-84.63752092,34.61302034,WGS84,6479571
1842,9,SWBD,-80.88735818,34.64162168,WGS84,9736600
1843,12.5,SWBD,-87.92696866,34.52926601,WGS84,19566898
1844,2.5,SWBD,-80.87763101,34.55443214,WGS84,9736634
1845,25.2,SWBD,-88.31282167,34.57571742,WGS84,18692283
1846,5,SWBD,-87.94863968,34.44497394,WGS84,19569440
1847,166.9,SWBD,-86.19566852,34.47035115,WGS84,19650220
1848,118.6,SWBD,-89.67564098,34.46830119,WGS84,15290238
1849,8,SWBD,-80.15529227,34.43959173,WGS84,9177384
1850,1.4,SWBD,-85.30501382,34.36379122,WGS84,6489362
1852,43.7,SWBD,-80.81064344,34.41163179,WGS84,9718371
1853,26.9,SWBD,-81.31303188,34.33553927,WGS84,9708028
1854,1.6,SWBD,-84.59475695,34.30099242,WGS84,6498796
1855,4.2,SWBD,-87.66827794,34.29530682,WGS84,19569546
1856,5.4,SWBD,-88.42137699,34.29832823,WGS84,18696329
1857,11.7,SWBD,-81.35853457,34.30684859,WGS84,9707906
1858,3.2,SWBD,-82.59218161,34.28872712,WGS84,11737677
1859,1.4,SWBD,-86.80527735,34.20650058,WGS84,18589236
1861,36.8,SWBD,-82.01133036,34.25051586,WGS84,9871412
1862,36.2,SWBD,-84.65223176,34.1456322,WGS84,6499032
1864,59,SWBD,-89.80626384,34.15339066,WGS84,15276780
1865,9.6,SWBD,-88.39985133,34.11567357,WGS84,18695469
1867,62.6,SWBD,-87.12722667,34.0371111,WGS84,18580339
1868,5.6,SWBD,-88.5273523,33.85609267,WGS84,18698527
1869,107.5,SWBD,-89.69365345,33.84480636,WGS84,18019730
1870,26.3,SWBD,-86.06805258,33.85910295,WGS84,26132819
1871,2.3,SWBD,-83.93957457,33.74232846,WGS84,6331666
1872,131.4,SWBD,-82.27855092,33.73937845,WGS84,11739127
1873,3.4,SWBD,-83.8055797,33.6671631,WGS84,6331138
1874,0.3,SWBD,-87.06030398,33.60699419,WGS84,18567463
1875,0.6,SWBD,-86.97729668,33.56554519,WGS84,18566549
1876,9,SWBD,-88.49078101,33.53794494,WGS84,18698737
1877,2,SWBD,-84.29384545,33.5151849,WGS84,6334322
1878,3,SWBD,-86.65189164,33.46462486,WGS84,21656572
1879,223.3,SWBD,-80.27293462,33.46390014,WGS84,9673564
1880,55.7,SWBD,-86.24078971,33.53606882,WGS84,26132779
1881,3.7,SWBD,-85.04150401,33.42229045,WGS84,3291076
1882,0.8,SWBD,-84.57989488,33.42982518,WGS84,6412902
1883,69.9,SWBD,-83.24333129,33.46830916,WGS84,1055183
1884,2.5,SWBD,-84.21672861,33.33762974,WGS84,6338550
1885,3.2,SWBD,-84.42055382,33.33182415,WGS84,6413436
1886,9.4,SWBD,-83.85790239,33.35961883,WGS84,6336538
1887,1,SWBD,-87.48011751,33.3034003,WGS84,18229761
1888,18.1,SWBD,-87.558389879999993,33.34704215,WGS84,18229631
1889,25,SWBD,-85.59158304,33.30019019,WGS84,22035573
1890,220.9,SWBD,-80.05439613,33.308191,WGS84,9644987
1891,8.8,SWBD,-81.52627941,33.2550091,WGS84,166757149
1892,1.8,SWBD,-84.03072616,33.194221,WGS84,6339622
1893,3.8,SWBD,-81.63295139,33.18197159,WGS84,22724739
1894,37.9,SWBD,-83.23086337,33.21245875,WGS84,1056833
1895,32.4,SWBD,-86.50252552,33.06685947,WGS84,22273576
1897,1.4,SWBD,-83.65520468,32.90892315,WGS84,6340532
1898,5.6,SWBD,-83.80648876,32.83482216,WGS84,6341554
1899,19.7,SWBD,-86.45997423,32.87141217,WGS84,22276470
1900,134,SWBD,-85.90803678,32.78043277,WGS84,22042685
1901,18.6,SWBD,-85.12065588,32.69760485,WGS84,3298722
1902,11.1,SWBD,-86.30059506,32.64523801,WGS84,22276622
1903,3.5,SWBD,-85.08948523,32.63387914,WGS84,3298784
1904,2.9,SWBD,-86.28917434,32.59796928,WGS84,22276644
1905,2.2,McGill,-85.88798664,32.55069727,WGS84,21713310
1906,6.6,SWBD,-85.03176003,32.55143327,WGS84,3298858
1907,3.4,SWBD,-88.50937206,32.48965268,WGS84,18533538
1908,14.2,SWBD,-88.79537886,32.49927752,WGS84,18195387
1909,27.1,SWBD,-83.93511798,31.93982574,WGS84,25327254
1910,126.3,SWBD,-85.10643095,31.78516908,WGS84,3443270
1911,6.1,SWBD,-86.44097753,31.43976765,WGS84,2378807
1912,2.2,SWBD,-85.71644411,31.39710135,WGS84,2189725
1913,3.5,SWBD,-89.56622192,31.20440299,WGS84,15701791
1914,1.8,SWBD,-89.12969133,30.88315715,WGS84,18109246
1915,11,SWBD,-88.33490836,30.74549634,WGS84,18095215
1916,83.5,SWBD,-84.83907732,30.77018709,WGS84,3517838
1917,28.9,SWBD,-84.57111808,30.43273539,WGS84,10365802
1918,12.8,SWBD,-85.18183106,30.19315308,WGS84,2135666
1919,18.6,SWBD,-81.8521604,29.51521407,WGS84,16624800
1921,4.4,SWBD,-81.34142566,28.86862748,WGS84,10997483
1922,31.2,McGill,-81.72780734,28.84680782,WGS84,16636508
1923,0.7,SWBD,-82.29607045,28.85238939,WGS84,16949752
1924,1.8,McGill,-82.28067897,28.76882608,WGS84,16949848
1925,5.7,SWBD,-81.21335129,28.38049428,WGS84,933090045
1926,5.5,SWBD,-80.94928027,28.33520232,WGS84,11003083
1927,35.2,SWBD,-81.2823424,28.2931324,WGS84,933090064
1928,0.8,SWBD,-81.16869671,28.25778139,WGS84,27805138
1929,11.9,SWBD,-81.20953898,28.21035078,WGS84,27805138
1930,64.5,SWBD,-81.38157146,28.2047346,WGS84,21478032
1931,6.3,SWBD,-81.24360741,28.14099403,WGS84,27805140
1932,1.7,SWBD,-81.74209389,28.05556092,WGS84,16801419
1933,2.6,SWBD,-81.69063925,28.05927461,WGS84,16794855
1934,1,SWBD,-81.71113764,28.058476,WGS84,16794855
1935,8.3,SWBD,-81.65300707,28.05090316,WGS84,16794855
1936,18.1,SWBD,-81.83816701,27.9711143,WGS84,933100040
1937,1.7,SWBD,-82.16187478,27.91722679,WGS84,16896736
1938,1.6,SWBD,-81.89366571,27.88474054,WGS84,NA
1939,1.1,GLWD,-81.85164073,27.86158173,WGS84,NA
1940,0.9,SWBD,-81.84387832,27.8541081,WGS84,NA
1941,0.2,SWBD,-81.7816922,27.85391214,WGS84,16802931
1942,1.3,SWBD,-82.0235838,27.83056828,WGS84,16896614
1943,0.4,SWBD,-81.8781508,27.81419949,WGS84,16801621
1944,121.1,SWBD,-81.26550703,27.9071394,WGS84,21484516
1945,1.7,SWBD,-81.99841774,27.80997418,WGS84,16894198
1946,3.6,SWBD,-81.85870208,27.79836964,WGS84,16801621
1947,1.4,SWBD,-82.03425119,27.785435,WGS84,16896668
1948,0.2,SWBD,-81.8253551,27.76388854,WGS84,16801647
1949,0.8,SWBD,-82.08911069,27.74481934,WGS84,16896698
1950,0.1,SWBD,-82.04170002,27.7331855,WGS84,16896686
1951,3.1,SWBD,-81.98589925,27.71873405,WGS84,16801745
1952,1.7,SWBD,-81.92546949,27.7031127,WGS84,16803135
1953,13.3,SWBD,-82.32747321,27.61986537,WGS84,16883592
1954,5,SWBD,-82.32673925,27.4841777,WGS84,16878344
1955,14.5,SWBD,-81.39895606,27.30401354,WGS84,21491938
1956,23.1,SWBD,-80.58633124,27.04179904,WGS84,16715620
1957,1418.8,SWBD,-80.80343709,26.94446346,WGS84,16742581
1958,3.4,SWBD,-80.35163708,26.37735249,WGS84,89748
1959,0.4,McGill,-80.49223349,25.75698161,WGS84,83648
2032,20.7,SWBD,-68.24362934,46.5436851,WGS84,805409
2034,52.2,SWBD,-69.33741323,46.3692813,WGS84,720012
2035,10.6,SWBD,-68.88432724,46.29848315,WGS84,807811
2036,18.5,SWBD,-69.60342629,46.20350635,WGS84,1698778
2037,5.3,SWBD,-69.31462937,46.17914938,WGS84,1712386
2038,52.5,SWBD,-69.27927283,46.21814456,WGS84,1712360
2039,4.6,SWBD,-69.63498932,46.14252466,WGS84,1698838
2040,5.3,SWBD,-69.09557834,46.04059651,WGS84,1698842
2042,4,SWBD,-70.21698549,45.93691478,WGS84,1703596
2043,25.1,SWBD,-69.84539753,45.9134942,WGS84,1702690
2044,110.3,SWBD,-69.34508191,45.98730641,WGS84,1702352
2045,6.4,SWBD,-70.03941958,45.84237101,WGS84,1703624
2046,6.4,SWBD,-69.11698319,45.82396931,WGS84,1702570
2047,9.9,SWBD,-69.37582406,45.82083719,WGS84,1702754
2048,34.4,SWBD,-68.79319496,45.75903529,WGS84,1700490
2049,12.3,SWBD,-69.37865628,45.65462779,WGS84,1022502
2050,63.3,SWBD,-67.79684001,45.71753679,WGS84,5194938
2051,29.1,SWBD,-69.87004724,45.66868003,WGS84,1022622
2052,6.9,SWBD,-67.84893941,45.61844582,WGS84,1981
2053,78.4,SWBD,-68.89133032,45.68016078,WGS84,1700614
2054,10,SWBD,-68.62844723,45.65311883,WGS84,1700570
2056,299.5,SWBD,-69.66139381,45.66541171,WGS84,1022600
2057,6.5,McGill,-68.46446864,45.58867501,WGS84,1731398
2058,68.1,SWBD,-67.58622845,45.60630467,WGS84,5194962
2059,12.7,SWBD,-69.80940354,45.52329849,WGS84,1022732
2062,9.5,SWBD,-69.84094741,45.30683392,WGS84,1025270
2063,27.5,SWBD,-68.92403492,45.37279665,WGS84,1719939
2064,70.8,SWBD,-67.62959122,45.20380662,WGS84,5196922
2065,24.8,SWBD,-69.27530777,45.2763684,WGS84,1723223
2066,4.4,SWBD,-70.074397,45.26254735,WGS84,3319780
2067,63.3,SWBD,-70.30607158,45.19768504,WGS84,1032575
2068,92,SWBD,-67.9057752,45.25377949,WGS84,5196444
2069,4.7,SWBD,-67.42842315,45.1952149,WGS84,5196826
2070,3.8,SWBD,-71.17223729,45.15503701,WGS84,4592351
2071,21.1,SWBD,-68.15130122,45.08157743,WGS84,1734104
2072,7.2,SWBD,-70.72149719,45.09474257,WGS84,19333337
2073,5.9,SWBD,-67.69737133,45.05872747,WGS84,5199630
2074,10.7,SWBD,-71.24891737,45.09266242,WGS84,4592381
2075,13.4,McGill,-69.95514559,45.13630225,WGS84,3319146
2076,6.4,SWBD,-71.32997067,45.04206511,WGS84,4592387
2077,26.7,SWBD,-67.38109006,45.07208007,WGS84,2674208
2078,163.3,GLWD,-74.97435462,44.95644133,WGS84,25293390
2079,25.5,SWBD,-70.69438556,44.945403399999996,WGS84,19333969
2080,25.7,SWBD,-70.99833801,45.01787384,WGS84,19333185
2081,12.5,SWBD,-67.41064898,44.94924716,WGS84,2677796
2083,14.7,SWBD,-69.51691815,44.92319355,WGS84,3321826
2084,59.5,SWBD,-70.8034798,44.91510697,WGS84,166421075
2085,17.9,SWBD,-69.24212622,44.85894681,WGS84,3321832
2086,2.1,McGill,-69.8736978,44.8377802,WGS84,3322008
2087,31.8,McGill,-71.04590078,44.76479554,WGS84,19334541
2088,28.8,SWBD,-70.88590838,44.83082516,WGS84,19334021
2089,7,SWBD,-73.81829167,44.74711586,WGS84,9521451
2090,3.9,McGill,-69.80782211,44.74540639,WGS84,3322190
2091,21,SWBD,-67.35806367,44.79221895,WGS84,2678024
2092,1.8,SWBD,-74.34399187,44.71406159,WGS84,25517320
2093,2.1,SWBD,-72.51952077,44.63099679,WGS84,4586708
2094,35.7,SWBD,-68.39794589,44.65557712,WGS84,2681322
2095,2.1,SWBD,-70.25077743,44.5968129,WGS84,3323572
2096,15.1,SWBD,-69.79479569,44.4742339,WGS84,3325372
2097,33.9,SWBD,-69.84448526,44.53755912,WGS84,3322528
2098,1.3,SWBD,-74.11354869,44.51845814,WGS84,9522561
2099,5.4,SWBD,-68.98661177,44.54869024,WGS84,2681542
2100,2.3,SWBD,-74.79036964,44.50881891,WGS84,15471561
2101,5.3,SWBD,-73.9386466,44.48410719,WGS84,9523085
2102,2.4,SWBD,-74.75575585,44.48231246,WGS84,15467489
2103,3.1,SWBD,-73.85694439,44.48521192,WGS84,9528423
2104,12.2,McGill,-74.73289198,44.40663309,WGS84,15471543
2105,2.8,SWBD,-70.68033697,44.39577806,WGS84,6712687
2106,2.8,SWBD,-72.75237684,44.3947419,WGS84,4578066
2108,1.3,SWBD,-72.28650687,44.35711537,WGS84,4578054
2110,7.9,SWBD,-73.97444469,44.32196387,WGS84,9528081
2111,20.9,SWBD,-69.92501783,44.26889864,WGS84,3325610
2112,18.4,SWBD,-74.32068144,44.29454994,WGS84,9524835
2113,26.5,SWBD,-74.5045506,44.19063967,WGS84,15467775
2114,2.4,SWBD,-69.55842379,44.21689607,WGS84,5203696
2115,24.6,SWBD,-74.83012271,44.16957294,WGS84,15490112
2118,10.9,McGill,-70.20030202,44.19676138,WGS84,6712559
2119,10.8,SWBD,-70.91022977,44.19452587,WGS84,9311219
2120,8.9,SWBD,-70.25230898,44.14686001,WGS84,6712583
2121,0.8,McGill,-74.66092785,44.11428445,WGS84,15467875
2122,17.6,SWBD,-69.48660758,44.14785585,WGS84,5204096
2123,4,SWBD,-70.93250421,44.00634012,WGS84,9311289
2124,23.6,SWBD,-70.64568674,44.02500413,WGS84,6719237
2125,4.7,SWBD,-74.57897547,43.90248776,WGS84,15469473
2126,118.7,SWBD,-70.54776814,43.85507624,WGS84,6722325
2127,113.4,SWBD,-73.58041284,43.60040421,WGS84,10312840
2128,2.8,SWBD,-71.0921259,43.80081317,WGS84,9316539
2129,16,SWBD,-74.32975472,43.68612484,WGS84,22306709
2130,26.8,SWBD,-71.52479276,43.75042769,WGS84,6731415
2131,2.5,SWBD,-72.91092679,43.73109494,WGS84,22221073
2132,4.3,SWBD,-74.92067883,43.71847938,WGS84,15511394
2133,6.2,SWBD,-73.70215252,43.71637601,WGS84,22304825
2134,21.9,GLWD,-73.77825895,43.77622708,WGS84,22304773
2135,3.3,McGill,-72.28175712,43.71103023,WGS84,9326986
2136,0.4,SWBD,-70.60656868,43.67530294,WGS84,9314521
2137,2.4,SWBD,-73.85689229,43.67782545,WGS84,22304869
2138,4.2,SWBD,-72.14732669,43.62726795,WGS84,166174544
2139,3.2,SWBD,-71.52423097,43.65838374,WGS84,166181875
2140,17.4,SWBD,-71.76799931,43.6597654,WGS84,6731531
2141,1.7,McGill,-71.6848687,43.60297349,WGS84,6730725
2142,4.2,SWBD,-74.98522843,43.59781395,WGS84,15511500
2143,1.4,SWBD,-70.56652683,43.5855895,WGS84,9314653
2144,6.5,SWBD,-70.97625893,43.58229675,WGS84,5842808
2145,181.8,McGill,-71.34570032,43.61585,WGS84,6738768
2146,3.1,SWBD,-70.86351027,43.52141602,WGS84,166174213
2147,16.8,SWBD,-71.51138307,43.53639139,WGS84,6738876
2148,4.7,SWBD,-71.15651674,43.48803299,WGS84,6741586
2149,13.5,McGill,-71.69413931,43.52682054,WGS84,6731703
2150,4.3,SWBD,-70.96919936,43.44206068,WGS84,5845740
2151,15.8,SWBD,-72.05408522,43.38053776,WGS84,9331274
2152,97.6,SWBD,-74.14684691,43.1701401,WGS84,22297368
2153,1.5,SWBD,-73.90141718,43.30621735,WGS84,22294820
2154,1.4,McGill,-73.7362773,43.25958398,WGS84,22288395
2155,0.4,McGill,-72.25126193,43.26788876,WGS84,9331458
2156,4.3,SWBD,-71.17991053,43.24737515,WGS84,5848528
2157,2.6,McGill,-73.77999306,43.23540628,WGS84,22288407
2158,1.8,McGill,-71.717008860000007,43.18009259,WGS84,6762054
2159,0.2,SWBD,-74.58087856,43.14713488,WGS84,22741455
2160,3.4,McGill,-72.44810594,43.17373793,WGS84,9331534
2161,1.9,SWBD,-71.954129,43.09827253,WGS84,6762108
2162,5.5,SWBD,-74.41134695,43.1144859,WGS84,22741463
2163,17,McGill,-73.73537196,43.02388316,WGS84,22288511
2164,2.5,SWBD,-71.14486932,43.08878689,WGS84,5848654
2165,10.2,McGill,-71.37242953,42.98751518,WGS84,6745614
2166,4.6,SWBD,-72.94371405,43.00172589,WGS84,10293600
2167,3,McGill,-73.65412312,42.93372961,WGS84,22290453
2168,6.5,SWBD,-73.54917307,42.84574294,WGS84,22290537
2169,2.2,McGill,-73.8610023,42.82194297,WGS84,22744315
2170,10.5,McGill,-73.77128733,42.79663432,WGS84,22744209
2171,5.2,SWBD,-72.8980518,42.82854268,WGS84,10295176
2172,4.7,GLWD,-72.51742472,42.78486999,WGS84,9332552
2173,2.4,SWBD,-71.99647328,42.71829461,WGS84,9342807
2174,16.3,SWBD,-74.89667097,42.76233591,WGS84,8084455
2175,2.9,McGill,-71.22217554,42.68260663,WGS84,6745530
2176,0.6,SWBD,-72.44128181,42.61352959,WGS84,6778571
2177,5.4,SWBD,-73.94686148,42.48097438,WGS84,6189064
2178,0.9,SWBD,-74.4542853,42.44478525,WGS84,3247586
2179,1.2,SWBD,-74.42714564,42.44507149,WGS84,3247622
2180,16.4,SWBD,-71.73401369,42.38048445,WGS84,6078827
2181,3.9,SWBD,-74.44111418,42.36858108,WGS84,3247602
2182,1.3,SWBD,-71.9192347,42.34645723,WGS84,6078903
2183,0.3,SWBD,-71.15796784,42.33514572,WGS84,5867717
2184,1.3,SWBD,-73.31806575,42.33601671,WGS84,7710352
2185,4.4,SWBD,-71.5145898,42.316584,WGS84,6773189
2186,96.1,SWBD,-72.3051654,42.39351236,WGS84,7691915
2187,1,SWBD,-73.80737422,42.29329061,WGS84,6189172
2188,0.9,SWBD,-72.88606224,42.27722347,WGS84,6097381
2189,1.4,SWBD,-72.78208764,42.22748732,WGS84,6782195
2190,3.7,SWBD,-73.04142272,42.1517994,WGS84,6107185
2191,4,SWBD,-72.91108927,42.13632305,WGS84,6097499
2192,19.7,SWBD,-74.86184929,42.08987098,WGS84,1748763
2193,0.8,McGill,-73.02597279,41.99685696,WGS84,6111463
2194,1.4,SWBD,-71.39876732,41.99795239,WGS84,6119244
2196,1.7,SWBD,-73.09110863,41.90586686,WGS84,6111197
2197,8.7,SWBD,-72.95315778,41.96241792,WGS84,6109523
2198,1,SWBD,-72.95828751,41.89458959,WGS84,6109563
2199,1.8,SWBD,-72.42743978,41.8842449,WGS84,7700920
2200,4.1,SWBD,-74.65683622,41.83834884,WGS84,166754161
2201,7.5,SWBD,-74.47057113,41.82518255,WGS84,6200400
2202,3.1,SWBD,-72.94587195,41.81135733,WGS84,6109629
2203,1.2,SWBD,-73.31109988,41.75722558,WGS84,7713916
2204,3.1,SWBD,-74.78344237,41.61096586,WGS84,4148248
2205,1.5,SWBD,-74.75896452,41.4987274,WGS84,4151312
2206,0.7,SWBD,-73.75000145,41.45824481,WGS84,6228472
2207,20.3,SWBD,-73.45398754,41.5021115,WGS84,7714206
2208,1.4,SWBD,-73.5854156,41.41606663,WGS84,932030029
2209,3.6,SWBD,-73.70236531,41.42481115,WGS84,6228502
2210,1.8,SWBD,-73.58053133,41.39680493,WGS84,6228512
2211,1.5,SWBD,-73.64331159,41.40344938,WGS84,6228538
2212,3.2,SWBD,-74.98793175,41.37471127,WGS84,4151558
2213,2.3,SWBD,-73.73933668,41.38043203,WGS84,6228592
2214,3.8,SWBD,-73.66521175,41.37491973,WGS84,6228576
2215,0.2,SWBD,-72.61183925,41.36710607,WGS84,6178638
2216,3.7,SWBD,-72.77591951,41.34949691,WGS84,6178154
2217,2.4,SWBD,-73.62808038,41.33056061,WGS84,6228650
2218,2,SWBD,-73.74388946,41.30604803,WGS84,6228808
2219,3.2,SWBD,-73.63800224,41.25702691,WGS84,6228846
2220,2.9,SWBD,-73.36683737,41.26727196,WGS84,7733515
2221,1.7,SWBD,-73.26694941,41.26424864,WGS84,7733479
2222,10.1,SWBD,-73.76964885,41.25134434,WGS84,6228310
2223,7.2,SWBD,-74.32246305,41.18476878,WGS84,26900408
2224,2.1,SWBD,-74.30752116,41.12822972,WGS84,6246530
2225,3.6,SWBD,-73.96104483,41.13862417,WGS84,6244508
2226,1.5,SWBD,-74.45078119,41.08386975,WGS84,6246730
2227,7.7,SWBD,-73.7458826,41.08896459,WGS84,6240387
2228,8.3,SWBD,-74.29087522,41.07420562,WGS84,6246688
2229,1.6,SWBD,-74.49672073,41.0558876,WGS84,6246796
2230,1.2,SWBD,-74.43132809,41.02458174,WGS84,6246860
2231,3.6,SWBD,-73.99166838,41.03225407,WGS84,6244534
2232,1.6,SWBD,-74.24790968,40.97373714,WGS84,6251424
2233,2,SWBD,-74.44372716,40.97781894,WGS84,6251032
2234,2.1,SWBD,-74.00706523,40.96871186,WGS84,6250926
2235,9.2,SWBD,-74.63800517,40.94797274,WGS84,2586925
2236,3,SWBD,-74.4080987,40.88225264,WGS84,6251176
2237,1.8,SWBD,-74.10723497,40.77979651,WGS84,6250780
2238,4.9,SWBD,-74.93147763,40.65293821,WGS84,9513996
2239,8.6,SWBD,-74.82550462,40.61581293,WGS84,9514092
2240,0.1,SWBD,-74.58019436,40.23121106,WGS84,2590131
2241,2.8,SWBD,-74.20851224,40.17772901,WGS84,9441151
2242,2.7,SWBD,-74.78690372,40.14048212,WGS84,4481827
2252,2.6,SWBD,-66.9166045,18.37788379,WGS84,800032887
2254,1,SWBD,-66.23325057,18.33242857,WGS84,800027278
2255,1.2,SWBD,-66.66317781,18.32551125,WGS84,800026702
2256,1.9,SWBD,-66.65258905,18.26008101,WGS84,800028817
2257,2.1,SWBD,-66.47385021,18.10258031,WGS84,800037649
2258,0.7,SWBD,-66.10012627,18.07374666,WGS84,800029561
2259,0.9,SWBD,-66.02143565,18.02372646,WGS84,800038278
